timestamp,hostname,username,source_ip,source_port,event_type,action,status,message
2026-08-29T07:16:13.278530,web-prod-01,grace,192.168.1.10,50695,authentication,login,success,Aug 29 07:16:13 web-prod-01 sshd[9831]: Accepted password for grace from 192.168.1.10 port 50695 ssh2
2026-08-29T07:17:33.278530,auth-server,jack,192.168.1.16,60271,authentication,login,success,Aug 29 07:17:33 auth-server sshd[7264]: Accepted password for jack from 192.168.1.16 port 60271 ssh2
2026-08-29T07:19:19.278530,srv-bastion,bob,192.168.1.24,37461,authentication,login,success,Aug 29 07:19:19 srv-bastion sshd[3868]: Accepted password for bob from 192.168.1.24 port 37461 ssh2
2026-08-29T07:19:59.278530,web-prod-01,jack,192.168.1.13,41799,authentication,login,failed,Aug 29 07:19:59 web-prod-01 sshd[3237]: Failed password for jack from 192.168.1.13 port 41799 ssh2
2026-08-29T07:21:16.278530,app-stage-02,emma,192.168.1.23,34017,authentication,login,success,Aug 29 07:21:16 app-stage-02 sshd[6408]: Accepted password for emma from 192.168.1.23 port 34017 ssh2
2026-08-29T07:22:13.278530,web-prod-01,ian,192.168.1.11,47967,authentication,login,failed,Aug 29 07:22:13 web-prod-01 sshd[4498]: Failed password for ian from 192.168.1.11 port 47967 ssh2
2026-08-29T07:23:19.278530,auth-server,charlie,192.168.1.11,47563,authentication,login,success,Aug 29 07:23:19 auth-server sshd[8435]: Accepted password for charlie from 192.168.1.11 port 47563 ssh2
2026-08-29T07:24:47.278530,web-prod-01,bob,192.168.1.21,62532,authentication,login,success,Aug 29 07:24:47 web-prod-01 sshd[8275]: Accepted password for bob from 192.168.1.21 port 62532 ssh2
2026-08-29T07:26:36.278530,web-prod-01,bob,192.168.1.20,32138,authentication,login,failed,Aug 29 07:26:36 web-prod-01 sshd[3296]: Failed password for bob from 192.168.1.20 port 32138 ssh2
2026-08-29T07:28:12.278530,srv-bastion,emma,192.168.1.10,59303,authentication,login,success,Aug 29 07:28:12 srv-bastion sshd[2514]: Accepted password for emma from 192.168.1.10 port 59303 ssh2
2026-08-29T07:29:30.278530,web-prod-01,alice,192.168.1.26,34396,authentication,login,success,Aug 29 07:29:30 web-prod-01 sshd[4717]: Accepted password for alice from 192.168.1.26 port 34396 ssh2
2026-08-29T07:31:02.278530,app-stage-02,emma,192.168.1.27,58760,authentication,login,failed,Aug 29 07:31:02 app-stage-02 sshd[5852]: Failed password for emma from 192.168.1.27 port 58760 ssh2
2026-08-29T07:32:19.278530,db-prod-01,charlie,192.168.1.14,58240,authentication,login,failed,Aug 29 07:32:19 db-prod-01 sshd[4055]: Failed password for charlie from 192.168.1.14 port 58240 ssh2
2026-08-29T07:32:34.278530,db-prod-01,helen,192.168.1.15,48276,authentication,login,failed,Aug 29 07:32:34 db-prod-01 sshd[4160]: Failed password for helen from 192.168.1.15 port 48276 ssh2
2026-08-29T07:34:03.278530,auth-server,jack,192.168.1.12,61354,authentication,login,success,Aug 29 07:34:03 auth-server sshd[4835]: Accepted password for jack from 192.168.1.12 port 61354 ssh2
2026-08-29T07:34:29.278530,auth-server,frank,192.168.1.27,42658,authentication,login,success,Aug 29 07:34:29 auth-server sshd[2662]: Accepted password for frank from 192.168.1.27 port 42658 ssh2
2026-08-29T07:36:11.278530,web-prod-01,jack,192.168.1.11,40779,authentication,login,failed,Aug 29 07:36:11 web-prod-01 sshd[9772]: Failed password for jack from 192.168.1.11 port 40779 ssh2
2026-08-29T07:36:53.278530,db-prod-01,frank,192.168.1.17,54347,authentication,privilege_elevation,success,Aug 29 07:36:53 db-prod-01 sudo: frank : TTY=pts/0 ; PWD=/home/frank ; COMMAND=/usr/bin/apt-get update
2026-08-29T07:37:36.278530,app-stage-02,frank,192.168.1.16,39489,authentication,login,success,Aug 29 07:37:36 app-stage-02 sshd[9533]: Accepted password for frank from 192.168.1.16 port 39489 ssh2
2026-08-29T07:38:56.278530,app-stage-02,david,192.168.1.13,32065,authentication,login,success,Aug 29 07:38:56 app-stage-02 sshd[4341]: Accepted password for david from 192.168.1.13 port 32065 ssh2
2026-08-29T07:39:59.278530,srv-bastion,ian,192.168.1.24,47781,authentication,login,success,Aug 29 07:39:59 srv-bastion sshd[7207]: Accepted password for ian from 192.168.1.24 port 47781 ssh2
2026-08-29T07:40:58.278530,db-prod-01,frank,192.168.1.17,62276,authentication,login,success,Aug 29 07:40:58 db-prod-01 sshd[8966]: Accepted password for frank from 192.168.1.17 port 62276 ssh2
2026-08-29T07:41:59.278530,web-prod-01,grace,192.168.1.28,60495,authentication,login,success,Aug 29 07:41:59 web-prod-01 sshd[8224]: Accepted password for grace from 192.168.1.28 port 60495 ssh2
2026-08-29T07:43:01.278530,app-stage-02,bob,192.168.1.14,58383,authentication,login,success,Aug 29 07:43:01 app-stage-02 sshd[6209]: Accepted password for bob from 192.168.1.14 port 58383 ssh2
2026-08-29T07:44:09.278530,db-prod-01,bob,192.168.1.19,64075,authentication,login,success,Aug 29 07:44:09 db-prod-01 sshd[5945]: Accepted password for bob from 192.168.1.19 port 64075 ssh2
2026-08-29T07:44:47.278530,auth-server,david,192.168.1.29,52464,authentication,login,success,Aug 29 07:44:47 auth-server sshd[4352]: Accepted password for david from 192.168.1.29 port 52464 ssh2
2026-08-29T07:45:31.278530,app-stage-02,emma,192.168.1.11,32498,authentication,login,success,Aug 29 07:45:31 app-stage-02 sshd[4344]: Accepted password for emma from 192.168.1.11 port 32498 ssh2
2026-08-29T07:46:50.278530,web-prod-01,emma,192.168.1.21,63883,authentication,login,failed,Aug 29 07:46:50 web-prod-01 sshd[6627]: Failed password for emma from 192.168.1.21 port 63883 ssh2
2026-08-29T07:48:06.278530,srv-bastion,david,192.168.1.18,30337,authentication,privilege_elevation,success,Aug 29 07:48:06 srv-bastion sudo: david : TTY=pts/0 ; PWD=/home/david ; COMMAND=/usr/bin/apt-get update
2026-08-29T07:49:33.278530,app-stage-02,alice,192.168.1.27,34616,authentication,login,success,Aug 29 07:49:33 app-stage-02 sshd[6393]: Accepted password for alice from 192.168.1.27 port 34616 ssh2
2026-08-29T07:50:18.278530,web-prod-01,david,192.168.1.14,52573,authentication,login,success,Aug 29 07:50:18 web-prod-01 sshd[2893]: Accepted password for david from 192.168.1.14 port 52573 ssh2
2026-08-29T07:51:59.278530,db-prod-01,frank,192.168.1.11,41582,authentication,privilege_elevation,success,Aug 29 07:51:59 db-prod-01 sudo: frank : TTY=pts/0 ; PWD=/home/frank ; COMMAND=/usr/bin/apt-get update
2026-08-29T07:53:44.278530,app-stage-02,david,192.168.1.18,60184,authentication,login,success,Aug 29 07:53:44 app-stage-02 sshd[2370]: Accepted password for david from 192.168.1.18 port 60184 ssh2
2026-08-29T07:55:26.278530,db-prod-01,bob,192.168.1.12,40507,authentication,login,success,Aug 29 07:55:26 db-prod-01 sshd[8260]: Accepted password for bob from 192.168.1.12 port 40507 ssh2
2026-08-29T07:56:03.278530,db-prod-01,bob,192.168.1.26,50258,authentication,login,success,Aug 29 07:56:03 db-prod-01 sshd[4983]: Accepted password for bob from 192.168.1.26 port 50258 ssh2
2026-08-29T07:57:06.278530,db-prod-01,helen,192.168.1.12,56406,authentication,login,success,Aug 29 07:57:06 db-prod-01 sshd[3761]: Accepted password for helen from 192.168.1.12 port 56406 ssh2
2026-08-29T07:58:06.278530,app-stage-02,frank,192.168.1.12,47527,authentication,login,success,Aug 29 07:58:06 app-stage-02 sshd[7060]: Accepted password for frank from 192.168.1.12 port 47527 ssh2
2026-08-29T07:58:46.278530,auth-server,david,192.168.1.14,31378,authentication,login,success,Aug 29 07:58:46 auth-server sshd[5504]: Accepted password for david from 192.168.1.14 port 31378 ssh2
2026-08-29T07:59:43.278530,db-prod-01,ian,192.168.1.12,41858,authentication,login,success,Aug 29 07:59:43 db-prod-01 sshd[6716]: Accepted password for ian from 192.168.1.12 port 41858 ssh2
2026-08-29T08:00:16.278530,auth-server,bob,192.168.1.20,53662,authentication,login,success,Aug 29 08:00:16 auth-server sshd[3661]: Accepted password for bob from 192.168.1.20 port 53662 ssh2
2026-08-29T08:02:12.278530,db-prod-01,helen,192.168.1.19,59935,authentication,login,failed,Aug 29 08:02:12 db-prod-01 sshd[4470]: Failed password for helen from 192.168.1.19 port 59935 ssh2
2026-08-29T08:03:08.278530,srv-bastion,charlie,192.168.1.21,44067,authentication,privilege_elevation,success,Aug 29 08:03:08 srv-bastion sudo: charlie : TTY=pts/0 ; PWD=/home/charlie ; COMMAND=/usr/bin/apt-get update
2026-08-29T08:04:52.278530,db-prod-01,jack,192.168.1.12,51466,authentication,login,success,Aug 29 08:04:52 db-prod-01 sshd[6133]: Accepted password for jack from 192.168.1.12 port 51466 ssh2
2026-08-29T08:05:57.278530,web-prod-01,frank,192.168.1.27,56529,authentication,login,failed,Aug 29 08:05:57 web-prod-01 sshd[3885]: Failed password for frank from 192.168.1.27 port 56529 ssh2
2026-08-29T08:06:30.278530,db-prod-01,bob,192.168.1.11,51143,authentication,login,success,Aug 29 08:06:30 db-prod-01 sshd[6931]: Accepted password for bob from 192.168.1.11 port 51143 ssh2
2026-08-29T08:07:48.278530,app-stage-02,alice,192.168.1.17,33473,authentication,login,success,Aug 29 08:07:48 app-stage-02 sshd[8078]: Accepted password for alice from 192.168.1.17 port 33473 ssh2
2026-08-29T08:08:37.278530,app-stage-02,emma,192.168.1.18,45785,authentication,login,failed,Aug 29 08:08:37 app-stage-02 sshd[1271]: Failed password for emma from 192.168.1.18 port 45785 ssh2
2026-08-29T08:09:10.278530,auth-server,frank,192.168.1.16,42433,authentication,login,failed,Aug 29 08:09:10 auth-server sshd[8802]: Failed password for frank from 192.168.1.16 port 42433 ssh2
2026-08-29T08:10:33.278530,srv-bastion,grace,192.168.1.23,38641,authentication,privilege_elevation,success,Aug 29 08:10:33 srv-bastion sudo: grace : TTY=pts/0 ; PWD=/home/grace ; COMMAND=/usr/bin/apt-get update
2026-08-29T08:11:50.278530,app-stage-02,bob,192.168.1.28,59379,authentication,login,success,Aug 29 08:11:50 app-stage-02 sshd[4836]: Accepted password for bob from 192.168.1.28 port 59379 ssh2
2026-08-29T08:12:48.278530,auth-server,ian,192.168.1.25,63787,authentication,login,success,Aug 29 08:12:48 auth-server sshd[7942]: Accepted password for ian from 192.168.1.25 port 63787 ssh2
2026-08-29T08:14:35.278530,auth-server,grace,192.168.1.27,43623,authentication,login,failed,Aug 29 08:14:35 auth-server sshd[8095]: Failed password for grace from 192.168.1.27 port 43623 ssh2
2026-08-29T08:16:01.278530,db-prod-01,ian,192.168.1.20,34262,authentication,login,success,Aug 29 08:16:01 db-prod-01 sshd[1890]: Accepted password for ian from 192.168.1.20 port 34262 ssh2
2026-08-29T08:17:56.278530,db-prod-01,emma,192.168.1.20,37663,authentication,login,success,Aug 29 08:17:56 db-prod-01 sshd[3296]: Accepted password for emma from 192.168.1.20 port 37663 ssh2
2026-08-29T08:19:55.278530,web-prod-01,grace,192.168.1.23,45576,authentication,login,success,Aug 29 08:19:55 web-prod-01 sshd[5144]: Accepted password for grace from 192.168.1.23 port 45576 ssh2
2026-08-29T08:20:42.278530,app-stage-02,frank,192.168.1.12,57085,authentication,login,success,Aug 29 08:20:42 app-stage-02 sshd[7062]: Accepted password for frank from 192.168.1.12 port 57085 ssh2
2026-08-29T08:22:34.278530,srv-bastion,frank,192.168.1.17,59326,authentication,login,success,Aug 29 08:22:34 srv-bastion sshd[5583]: Accepted password for frank from 192.168.1.17 port 59326 ssh2
2026-08-29T08:23:49.278530,web-prod-01,jack,192.168.1.21,62715,authentication,login,failed,Aug 29 08:23:49 web-prod-01 sshd[6350]: Failed password for jack from 192.168.1.21 port 62715 ssh2
2026-08-29T08:25:30.278530,web-prod-01,grace,192.168.1.12,40583,authentication,login,success,Aug 29 08:25:30 web-prod-01 sshd[3589]: Accepted password for grace from 192.168.1.12 port 40583 ssh2
2026-08-29T08:26:43.278530,auth-server,david,192.168.1.10,48893,authentication,login,failed,Aug 29 08:26:43 auth-server sshd[8740]: Failed password for david from 192.168.1.10 port 48893 ssh2
2026-08-29T08:27:27.278530,srv-bastion,helen,192.168.1.15,41088,authentication,login,failed,Aug 29 08:27:27 srv-bastion sshd[5802]: Failed password for helen from 192.168.1.15 port 41088 ssh2
2026-08-29T08:28:47.278530,web-prod-01,jack,192.168.1.18,44500,authentication,login,success,Aug 29 08:28:47 web-prod-01 sshd[3816]: Accepted password for jack from 192.168.1.18 port 44500 ssh2
2026-08-29T08:30:25.278530,web-prod-01,david,192.168.1.10,64956,authentication,login,success,Aug 29 08:30:25 web-prod-01 sshd[1624]: Accepted password for david from 192.168.1.10 port 64956 ssh2
2026-08-29T08:32:04.278530,db-prod-01,frank,192.168.1.11,57080,authentication,login,success,Aug 29 08:32:04 db-prod-01 sshd[1043]: Accepted password for frank from 192.168.1.11 port 57080 ssh2
2026-08-29T08:33:24.278530,web-prod-01,frank,192.168.1.23,55442,authentication,login,success,Aug 29 08:33:24 web-prod-01 sshd[5251]: Accepted password for frank from 192.168.1.23 port 55442 ssh2
2026-08-29T08:35:00.278530,web-prod-01,ian,192.168.1.12,62014,authentication,login,success,Aug 29 08:35:00 web-prod-01 sshd[9506]: Accepted password for ian from 192.168.1.12 port 62014 ssh2
2026-08-29T08:36:11.278530,auth-server,frank,192.168.1.29,63370,authentication,login,success,Aug 29 08:36:11 auth-server sshd[5244]: Accepted password for frank from 192.168.1.29 port 63370 ssh2
2026-08-29T08:37:35.278530,srv-bastion,emma,192.168.1.22,52731,authentication,login,success,Aug 29 08:37:35 srv-bastion sshd[6294]: Accepted password for emma from 192.168.1.22 port 52731 ssh2
2026-08-29T08:37:49.278530,auth-server,frank,192.168.1.13,56777,authentication,login,success,Aug 29 08:37:49 auth-server sshd[7762]: Accepted password for frank from 192.168.1.13 port 56777 ssh2
2026-08-29T08:39:23.278530,srv-bastion,alice,192.168.1.10,46646,authentication,login,success,Aug 29 08:39:23 srv-bastion sshd[2218]: Accepted password for alice from 192.168.1.10 port 46646 ssh2
2026-08-29T08:40:11.278530,db-prod-01,grace,192.168.1.29,49591,authentication,login,success,Aug 29 08:40:11 db-prod-01 sshd[2799]: Accepted password for grace from 192.168.1.29 port 49591 ssh2
2026-08-29T08:40:34.278530,web-prod-01,ian,192.168.1.23,59258,authentication,login,success,Aug 29 08:40:34 web-prod-01 sshd[1090]: Accepted password for ian from 192.168.1.23 port 59258 ssh2
2026-08-29T08:41:04.278530,web-prod-01,grace,192.168.1.15,49408,authentication,login,success,Aug 29 08:41:04 web-prod-01 sshd[7070]: Accepted password for grace from 192.168.1.15 port 49408 ssh2
2026-08-29T08:41:56.278530,app-stage-02,emma,192.168.1.29,57532,authentication,login,success,Aug 29 08:41:56 app-stage-02 sshd[2103]: Accepted password for emma from 192.168.1.29 port 57532 ssh2
2026-08-29T08:42:17.278530,db-prod-01,jack,192.168.1.25,59650,authentication,login,success,Aug 29 08:42:17 db-prod-01 sshd[5200]: Accepted password for jack from 192.168.1.25 port 59650 ssh2
2026-08-29T08:44:12.278530,db-prod-01,emma,192.168.1.20,63836,authentication,login,failed,Aug 29 08:44:12 db-prod-01 sshd[5363]: Failed password for emma from 192.168.1.20 port 63836 ssh2
2026-08-29T08:44:57.278530,srv-bastion,grace,192.168.1.17,57271,authentication,login,success,Aug 29 08:44:57 srv-bastion sshd[1734]: Accepted password for grace from 192.168.1.17 port 57271 ssh2
2026-08-29T08:45:09.278530,auth-server,david,192.168.1.15,31169,authentication,login,failed,Aug 29 08:45:09 auth-server sshd[3561]: Failed password for david from 192.168.1.15 port 31169 ssh2
2026-08-29T08:46:49.278530,web-prod-01,charlie,192.168.1.21,39805,authentication,login,success,Aug 29 08:46:49 web-prod-01 sshd[9265]: Accepted password for charlie from 192.168.1.21 port 39805 ssh2
2026-08-29T08:48:40.278530,web-prod-01,charlie,192.168.1.25,56628,authentication,login,failed,Aug 29 08:48:40 web-prod-01 sshd[3852]: Failed password for charlie from 192.168.1.25 port 56628 ssh2
2026-08-29T08:48:55.278530,srv-bastion,emma,192.168.1.23,40888,authentication,login,failed,Aug 29 08:48:55 srv-bastion sshd[2439]: Failed password for emma from 192.168.1.23 port 40888 ssh2
2026-08-29T08:49:53.278530,app-stage-02,bob,192.168.1.23,63472,authentication,login,success,Aug 29 08:49:53 app-stage-02 sshd[1061]: Accepted password for bob from 192.168.1.23 port 63472 ssh2
2026-08-29T08:51:50.278530,srv-bastion,jack,192.168.1.24,51237,authentication,login,success,Aug 29 08:51:50 srv-bastion sshd[2193]: Accepted password for jack from 192.168.1.24 port 51237 ssh2
2026-08-29T08:53:13.278530,web-prod-01,alice,192.168.1.15,30380,authentication,login,success,Aug 29 08:53:13 web-prod-01 sshd[2745]: Accepted password for alice from 192.168.1.15 port 30380 ssh2
2026-08-29T08:54:03.278530,srv-bastion,ian,192.168.1.21,48651,authentication,login,success,Aug 29 08:54:03 srv-bastion sshd[4454]: Accepted password for ian from 192.168.1.21 port 48651 ssh2
2026-08-29T08:55:55.278530,db-prod-01,emma,192.168.1.17,44758,authentication,login,success,Aug 29 08:55:55 db-prod-01 sshd[1998]: Accepted password for emma from 192.168.1.17 port 44758 ssh2
2026-08-29T08:57:51.278530,web-prod-01,bob,192.168.1.13,54787,authentication,login,success,Aug 29 08:57:51 web-prod-01 sshd[2694]: Accepted password for bob from 192.168.1.13 port 54787 ssh2
2026-08-29T08:58:05.278530,srv-bastion,ian,192.168.1.12,39597,authentication,login,failed,Aug 29 08:58:05 srv-bastion sshd[5648]: Failed password for ian from 192.168.1.12 port 39597 ssh2
2026-08-29T08:58:27.278530,web-prod-01,alice,192.168.1.23,41739,authentication,login,success,Aug 29 08:58:27 web-prod-01 sshd[3981]: Accepted password for alice from 192.168.1.23 port 41739 ssh2
2026-08-29T08:58:46.278530,db-prod-01,bob,192.168.1.24,54374,authentication,login,success,Aug 29 08:58:46 db-prod-01 sshd[8342]: Accepted password for bob from 192.168.1.24 port 54374 ssh2
2026-08-29T08:59:41.278530,web-prod-01,david,192.168.1.23,49962,authentication,login,success,Aug 29 08:59:41 web-prod-01 sshd[9301]: Accepted password for david from 192.168.1.23 port 49962 ssh2
2026-08-29T09:00:00.278530,srv-bastion,helen,192.168.1.26,53068,authentication,login,success,Aug 29 09:00:00 srv-bastion sshd[1746]: Accepted password for helen from 192.168.1.26 port 53068 ssh2
2026-08-29T09:00:22.278530,app-stage-02,helen,192.168.1.20,37515,authentication,login,success,Aug 29 09:00:22 app-stage-02 sshd[5130]: Accepted password for helen from 192.168.1.20 port 37515 ssh2
2026-08-29T09:01:56.278530,app-stage-02,helen,192.168.1.29,53614,authentication,login,success,Aug 29 09:01:56 app-stage-02 sshd[9886]: Accepted password for helen from 192.168.1.29 port 53614 ssh2
2026-08-29T09:03:48.278530,db-prod-01,ian,192.168.1.25,48805,authentication,login,success,Aug 29 09:03:48 db-prod-01 sshd[4222]: Accepted password for ian from 192.168.1.25 port 48805 ssh2
2026-08-29T09:04:14.278530,db-prod-01,charlie,192.168.1.15,37797,authentication,login,failed,Aug 29 09:04:14 db-prod-01 sshd[4604]: Failed password for charlie from 192.168.1.15 port 37797 ssh2
2026-08-29T09:05:17.278530,srv-bastion,charlie,192.168.1.26,36310,authentication,login,success,Aug 29 09:05:17 srv-bastion sshd[8065]: Accepted password for charlie from 192.168.1.26 port 36310 ssh2
2026-08-29T09:06:47.278530,web-prod-01,ian,192.168.1.26,54431,authentication,login,success,Aug 29 09:06:47 web-prod-01 sshd[5579]: Accepted password for ian from 192.168.1.26 port 54431 ssh2
2026-08-29T09:07:40.278530,db-prod-01,emma,192.168.1.24,43331,authentication,login,success,Aug 29 09:07:40 db-prod-01 sshd[1754]: Accepted password for emma from 192.168.1.24 port 43331 ssh2
2026-08-29T09:08:33.278530,db-prod-01,bob,192.168.1.28,36648,authentication,login,success,Aug 29 09:08:33 db-prod-01 sshd[7473]: Accepted password for bob from 192.168.1.28 port 36648 ssh2
2026-08-29T09:09:01.278530,db-prod-01,charlie,192.168.1.26,61382,authentication,login,success,Aug 29 09:09:01 db-prod-01 sshd[3452]: Accepted password for charlie from 192.168.1.26 port 61382 ssh2
2026-08-29T09:09:14.278530,app-stage-02,helen,192.168.1.20,42947,authentication,login,failed,Aug 29 09:09:14 app-stage-02 sshd[4587]: Failed password for helen from 192.168.1.20 port 42947 ssh2
2026-08-29T09:10:12.278530,auth-server,bob,192.168.1.28,55751,authentication,login,success,Aug 29 09:10:12 auth-server sshd[5801]: Accepted password for bob from 192.168.1.28 port 55751 ssh2
2026-08-29T09:11:03.278530,db-prod-01,frank,192.168.1.12,59832,authentication,login,success,Aug 29 09:11:03 db-prod-01 sshd[7664]: Accepted password for frank from 192.168.1.12 port 59832 ssh2
2026-08-29T09:12:59.278530,srv-bastion,grace,192.168.1.18,42124,authentication,login,success,Aug 29 09:12:59 srv-bastion sshd[3586]: Accepted password for grace from 192.168.1.18 port 42124 ssh2
2026-08-29T09:13:09.278530,srv-bastion,jack,192.168.1.11,60538,authentication,login,failed,Aug 29 09:13:09 srv-bastion sshd[5843]: Failed password for jack from 192.168.1.11 port 60538 ssh2
2026-08-29T09:13:31.278530,db-prod-01,alice,192.168.1.12,60905,authentication,login,success,Aug 29 09:13:31 db-prod-01 sshd[5121]: Accepted password for alice from 192.168.1.12 port 60905 ssh2
2026-08-29T09:13:41.278530,app-stage-02,charlie,192.168.1.24,30773,authentication,login,success,Aug 29 09:13:41 app-stage-02 sshd[8721]: Accepted password for charlie from 192.168.1.24 port 30773 ssh2
2026-08-29T09:15:39.278530,app-stage-02,grace,192.168.1.20,47102,authentication,login,success,Aug 29 09:15:39 app-stage-02 sshd[4826]: Accepted password for grace from 192.168.1.20 port 47102 ssh2
2026-08-29T09:16:49.278530,auth-server,ian,192.168.1.25,55378,authentication,login,success,Aug 29 09:16:49 auth-server sshd[9703]: Accepted password for ian from 192.168.1.25 port 55378 ssh2
2026-08-29T09:17:57.278530,db-prod-01,david,192.168.1.14,57315,authentication,privilege_elevation,success,Aug 29 09:17:57 db-prod-01 sudo: david : TTY=pts/0 ; PWD=/home/david ; COMMAND=/usr/bin/apt-get update
2026-08-29T09:18:31.278530,app-stage-02,helen,192.168.1.14,33326,authentication,login,success,Aug 29 09:18:31 app-stage-02 sshd[1714]: Accepted password for helen from 192.168.1.14 port 33326 ssh2
2026-08-29T09:19:46.278530,srv-bastion,ian,192.168.1.28,30861,authentication,login,success,Aug 29 09:19:46 srv-bastion sshd[7503]: Accepted password for ian from 192.168.1.28 port 30861 ssh2
2026-08-29T09:20:19.278530,app-stage-02,alice,192.168.1.25,63887,authentication,login,success,Aug 29 09:20:19 app-stage-02 sshd[4538]: Accepted password for alice from 192.168.1.25 port 63887 ssh2
2026-08-29T09:20:31.278530,app-stage-02,charlie,192.168.1.25,62726,authentication,login,success,Aug 29 09:20:31 app-stage-02 sshd[7544]: Accepted password for charlie from 192.168.1.25 port 62726 ssh2
2026-08-29T09:22:15.278530,db-prod-01,helen,192.168.1.27,53937,authentication,login,failed,Aug 29 09:22:15 db-prod-01 sshd[9628]: Failed password for helen from 192.168.1.27 port 53937 ssh2
2026-08-29T09:23:41.278530,srv-bastion,jack,192.168.1.16,53622,authentication,login,success,Aug 29 09:23:41 srv-bastion sshd[9724]: Accepted password for jack from 192.168.1.16 port 53622 ssh2
2026-08-29T09:24:09.278530,db-prod-01,frank,192.168.1.10,39498,authentication,login,success,Aug 29 09:24:09 db-prod-01 sshd[2012]: Accepted password for frank from 192.168.1.10 port 39498 ssh2
2026-08-29T09:25:30.278530,web-prod-01,ian,192.168.1.24,62712,authentication,login,success,Aug 29 09:25:30 web-prod-01 sshd[9505]: Accepted password for ian from 192.168.1.24 port 62712 ssh2
2026-08-29T09:26:27.278530,web-prod-01,frank,192.168.1.16,53775,authentication,login,success,Aug 29 09:26:27 web-prod-01 sshd[6736]: Accepted password for frank from 192.168.1.16 port 53775 ssh2
2026-08-29T09:28:10.278530,srv-bastion,frank,192.168.1.12,63401,authentication,login,success,Aug 29 09:28:10 srv-bastion sshd[4621]: Accepted password for frank from 192.168.1.12 port 63401 ssh2
2026-08-29T09:28:50.278530,auth-server,jack,192.168.1.13,54224,authentication,login,failed,Aug 29 09:28:50 auth-server sshd[6647]: Failed password for jack from 192.168.1.13 port 54224 ssh2
2026-08-29T09:30:14.278530,srv-bastion,bob,192.168.1.19,54557,authentication,login,success,Aug 29 09:30:14 srv-bastion sshd[5379]: Accepted password for bob from 192.168.1.19 port 54557 ssh2
2026-08-29T09:30:28.278530,db-prod-01,frank,192.168.1.16,46425,authentication,login,success,Aug 29 09:30:28 db-prod-01 sshd[8503]: Accepted password for frank from 192.168.1.16 port 46425 ssh2
2026-08-29T09:31:25.278530,db-prod-01,frank,192.168.1.26,54386,authentication,login,success,Aug 29 09:31:25 db-prod-01 sshd[9672]: Accepted password for frank from 192.168.1.26 port 54386 ssh2
2026-08-29T09:33:20.278530,web-prod-01,david,192.168.1.20,59643,authentication,login,success,Aug 29 09:33:20 web-prod-01 sshd[5787]: Accepted password for david from 192.168.1.20 port 59643 ssh2
2026-08-29T09:34:08.278530,db-prod-01,david,192.168.1.11,61562,authentication,login,success,Aug 29 09:34:08 db-prod-01 sshd[7064]: Accepted password for david from 192.168.1.11 port 61562 ssh2
2026-08-29T09:35:38.278530,db-prod-01,emma,192.168.1.27,43652,authentication,login,success,Aug 29 09:35:38 db-prod-01 sshd[6673]: Accepted password for emma from 192.168.1.27 port 43652 ssh2
2026-08-29T09:36:15.278530,auth-server,emma,192.168.1.14,49005,authentication,login,success,Aug 29 09:36:15 auth-server sshd[5351]: Accepted password for emma from 192.168.1.14 port 49005 ssh2
2026-08-29T09:36:29.278530,srv-bastion,emma,192.168.1.12,64887,authentication,login,success,Aug 29 09:36:29 srv-bastion sshd[8441]: Accepted password for emma from 192.168.1.12 port 64887 ssh2
2026-08-29T09:37:55.278530,db-prod-01,emma,192.168.1.17,48774,authentication,login,success,Aug 29 09:37:55 db-prod-01 sshd[9757]: Accepted password for emma from 192.168.1.17 port 48774 ssh2
2026-08-29T09:39:33.278530,auth-server,alice,192.168.1.17,62001,authentication,login,success,Aug 29 09:39:33 auth-server sshd[3703]: Accepted password for alice from 192.168.1.17 port 62001 ssh2
2026-08-29T09:41:17.278530,auth-server,grace,192.168.1.14,55294,authentication,privilege_elevation,success,Aug 29 09:41:17 auth-server sudo: grace : TTY=pts/0 ; PWD=/home/grace ; COMMAND=/usr/bin/apt-get update
2026-08-29T09:41:52.278530,db-prod-01,helen,192.168.1.16,39068,authentication,login,success,Aug 29 09:41:52 db-prod-01 sshd[4059]: Accepted password for helen from 192.168.1.16 port 39068 ssh2
2026-08-29T09:43:00.278530,db-prod-01,jack,192.168.1.12,58689,authentication,login,success,Aug 29 09:43:00 db-prod-01 sshd[8999]: Accepted password for jack from 192.168.1.12 port 58689 ssh2
2026-08-29T09:44:36.278530,srv-bastion,charlie,192.168.1.17,31904,authentication,login,success,Aug 29 09:44:36 srv-bastion sshd[6477]: Accepted password for charlie from 192.168.1.17 port 31904 ssh2
2026-08-29T09:46:05.278530,db-prod-01,ian,192.168.1.25,42453,authentication,login,success,Aug 29 09:46:05 db-prod-01 sshd[9045]: Accepted password for ian from 192.168.1.25 port 42453 ssh2
2026-08-29T09:47:42.278530,db-prod-01,david,192.168.1.29,30635,authentication,login,success,Aug 29 09:47:42 db-prod-01 sshd[3589]: Accepted password for david from 192.168.1.29 port 30635 ssh2
2026-08-29T09:48:30.278530,srv-bastion,emma,192.168.1.15,60479,authentication,login,success,Aug 29 09:48:30 srv-bastion sshd[2770]: Accepted password for emma from 192.168.1.15 port 60479 ssh2
